Codename,Product,"Sub
#","Ver
#",Region,1st Party,Platform,"Product
Code",Submitter,Sub Date,Sub Month,Result,"Result
Date","Days
in Test",Fail Reason,"Notes
(detail Fail reason if any)","Build Path
hyperlink",
APK2,DLC,1,1.01,WW,Sony,PS5,PPSA-25427,SOJ,10-Jul-25,Jul-25,PASS,13-Jul-25,2,,PS5 Tournament Victory Reward: Memorable Quote #20,,
APK2,DLC,1,1.01,WW,Sony,PS5,PPSA-25427,SOJ,10-Jul-25,Jul-25,PASS,13-Jul-25,2,,PS5 Tournament Victory Reward: Memorable Quote #21,,
APK2,DLC,1,1.01,WW,Sony,PS5,PPSA-25427,SOJ,10-Jul-25,Jul-25,PASS,13-Jul-25,2,,PS5 Tournament Victory Reward: Memorable Quote #22,,
APK2,DLC,1,1.01,WW,Sony,PS5,PPSA-25427,SOJ,10-Jul-25,Jul-25,PASS,13-Jul-25,2,,PS5 Tournament Victory Reward: Memorable Quote #23,,
APK2,DLC,1,1.01,WW,Sony,PS5,PPSA-25427,SOJ,10-Jul-25,Jul-25,PASS,13-Jul-25,2,,PS5 Tournament Victory Reward: Memorable Quote #24,,
APK2,Patch,1,1.02,WW,Nintendo,NSW,HAC-P-BC7VB,SOJ,10-Jul-25,Jul-25,PASS,24-Jul-25,11,,,,
Terra,Game,1,1.000.000,WW,Sony,PS5,PPSA-30664,SOJ,11-Jul-25,Jul-25,PASS,13-Jul-25,1,,ONT product; slot 7/14-7/17,,
Terra,Demo,1,1.0.0,WW,Nintendo,NSW,HAC-P-BQWAA,SOJ,11-Jul-25,Jul-25,PASS,7-Aug-25,20,,ONT product; still in test 7/30,,
APK2,Patch,1,1.0.0.8,WW,Microsoft,XB1,9P95J9QZ0SW4,SOA,11-Jul-25,Jul-25,PASS,18-Jul-25,6,Compliance,"XR-001 indefinite unresponsive state when leaving Group Match lobby after joining from active gameplay in ""vs. CPU"" mode; CFR approved 7/18 to fix in next patch",,
APK2,Patch,1,2.0.0.8,WW,Microsoft,XBS,9P95J9QZ0SW4,SOA,11-Jul-25,Jul-25,PASS,18-Jul-25,6,Compliance,"XR-001 indefinite unresponsive state when leaving Group Match lobby after joining from active gameplay in ""vs. CPU"" mode; CFR approved 7/18 to fix in next patch",,
Terra,Demo,1,1.0.0.0,WW,Microsoft,XBS,9PGDMMC6QGGP,SOA,14-Jul-25,Jul-25,PASS,23-Jul-25,8,,ONT product; XR-064 Issue 1 waived; Issue 2 verified fixed by CERT after re-enabling Festival mode (user not allowed to send game invite to Festival session),,
Raijin,Patch,1,1.03,WW,Valve,Steam,19153714,SOA,14-Jul-25,Jul-25,PASS,14-Jul-25,1,,Hotfix patch; Steam only,,
Terra,Demo,1,1.00,WW,Valve,Steam,19205901,SOA,17-Jul-25,Jul-25,PASS,21-Jul-25,3,,ONT product,,
Terra,Demo,1,1.00.11,WW,Epic,EGS,terra open network test production,SOA,21-Jul-25,Jul-25,PASS,24-Jul-25,4,,ONT product,,
APK2,Patch,1,1.02,WW,Sony,PS5,PPSA-25427,SOJ,22-Jul-25,Jul-25,PASS,24-Jul-25,3,,Sub date TBC upon 1.01 patch result,,
APK2,Patch,1,1.02,WW,Sony,PS4,CUSA-50716,SOJ,22-Jul-25,Jul-25,PASS,22-Jul-25,1,,Sub date TBC upon PS5 1.01 patch result,,
APK2,DLC,1,1.00,WW,Sony,PS5,PPSA-25427,SOJ,22-Jul-25,Jul-25,PASS,24-Jul-25,3,,PS-only fan DLC,,
APK2,DLC,1,1.00,WW,Sony,PS4,CUSA-50716,SOJ,22-Jul-25,Jul-25,PASS,24-Jul-25,3,,PS-only fan DLC,,
APK2,Patch,1,1.02,WW,Valve,Steam,19309338,SOA,25-Jul-25,Jul-25,PASS,25-Jul-25,1,,,,
Terra,Demo,1,1.0.0,WW,Nintendo,NSW,HAC-P-BQXFA,SOJ,25-Jul-25,Jul-25,PASS,4-Aug-25,7,,Consumer demo,,
Terra,Demo,1,1.000.000,WW,Sony,PS5,PPSA-30943,SOJ,25-Jul-25,Jul-25,PASS,1-Aug-25,6,,Consumer demo,,
Terra,Demo,1,1.0.0.0,WW,Microsoft,XBS,9NG4S6KF6NVR,SOA,25-Jul-25,Jul-25,PASS,28-Jul-25,2,,Consumer demo,,
Mist,Demo,1,1.01,WW,Valve,Steam,19312937,SOA,28-Jul-25,Jul-25,PASS,28-Jul-25,1,,Updated demo release build,,
Mist,Patch,1,1.01,WW,Valve,Steam,19341697,SOA,30-Jul-25,Jul-25,PASS,30-Jul-25,1,,,,
Mist,Patch,1,1.001.000,WW,Sony,PS5,PPSA-19461,SOJ,31-Jul-25,Jul-25,PASS,31-Jul-25,1,,,,
Terra,Patch,1,1.10,WW,Nintendo,NSW,HAC-P-A8QFA,SOJ,1-Aug-25,Aug-25,PASS,12-Aug-25,8,,Patch 1 based on 7/25 update,,
Terra,DLC,1,1.00,WW,Nintendo,NSW,HAC-M-A8QFA,SOJ,1-Aug-25,Aug-25,PASS,12-Aug-25,8,,DLC1 Minecraft; DLC Archive 01,,
Terra,DLC,1,1.00,WW,Nintendo,NSW,HAC-M-A8QFA,SOJ,1-Aug-25,Aug-25,PASS,12-Aug-25,8,,DLC2 Spongebob; DLC Archive 01,,
Mist,Patch,1,1.0.2.0,WW,Microsoft,XB1,9PNVPKFTM8B,SOA,4-Aug-25,Aug-25,PASS,7-Aug-25,4,,,,
Mist,Patch,1,1.0.2.0,WW,Microsoft,XBS,9PNVPKFTM8BS,SOA,4-Aug-25,Aug-25,PASS,7-Aug-25,4,,,,
Mist,Patch,1,1.01,WW,Nintendo,NSW,HAC-U-BQSUA,SOJ,4-Aug-25,Aug-25,PASS,12-Aug-25,7,,,,
Terra,Game,1,1.1.0,WW,Valve,Steam,19391848,SOA,4-Aug-25,Aug-25,PASS,12-Aug-25,7,,Early Valve Review; 3 MFs but should be OK as is,,
Terra,Demo,1,1.00,WW,Valve,Steam,19383899,SOA,4-Aug-25,Aug-25,PASS,12-Aug-25,7,,Early Valve Review; 1 MF but should be OK as is,,
APK2,Patch,1,1.03,WW,Nintendo,NSW,HAC-P-BC7VB,SOJ,5-Aug-25,Aug-25,PASS,7-Aug-25,3,,Hotfix patch,,
Terra,Patch,1,1.10,WW,Sony,PS4,CUSA-35016,SOJ,6-Aug-25,Aug-25,PASS,9-Aug-25,3,,Patch 1 based on 7/25 update,,
Terra,DLC,1,1.00,WW,Sony,PS4,CUSA-35016,SOJ,6-Aug-25,Aug-25,PASS,8-Aug-25,3,,DLC1 Minecraft,,
Terra,DLC,1,1.00,WW,Sony,PS4,CUSA-35016,SOJ,6-Aug-25,Aug-25,PASS,8-Aug-25,3,,DLC2 Spongebob,,
Terra,Patch,1,1.10,WW,Sony,PS5,PPSA-08804,SOJ,6-Aug-25,Aug-25,PASS,9-Aug-25,3,,Patch 1 based on 7/25 update,,
Terra,DLC,1,1.00,WW,Sony,PS5,PPSA-08804,SOJ,6-Aug-25,Aug-25,PASS,8-Aug-25,3,,DLC1 Minecraft,,
Terra,DLC,1,1.00,WW,Sony,PS5,PPSA-08804,SOJ,6-Aug-25,Aug-25,PASS,8-Aug-25,3,,DLC2 Spongebob,,
APK2,Patch,1,1.0.0.9,WW,Microsoft,XB1,9P95J9QZ0SW4,SOA,6-Aug-25,Aug-25,PASS,11-Aug-25,4,,"Hotfix patch, fixed CFR; 1.03 patch",,
APK2,Patch,1,2.0.0.9,WW,Microsoft,XBS,9P95J9QZ0SW4,SOA,6-Aug-25,Aug-25,PASS,11-Aug-25,4,,"Hotfix patch, fixed CFR; 1.03 patch",,
APK2,Patch,1,1.03,WW,Sony,PS5,PPSA-25427,SOJ,7-Aug-25,Aug-25,PASS,7-Aug-25,1,,Hotfix patch,,
APK2,Patch,1,1.03,WW,Sony,PS4,CUSA-50716,SOJ,7-Aug-25,Aug-25,PASS,7-Aug-25,1,,Hotfix patch,,
APK2,Patch,1,1.03,WW,Valve,Steam,19490494,SOA,7-Aug-25,Aug-25,PASS,7-Aug-25,1,,Hotfix patch,,
Nexus2 K1,Game,1,2.00,WW,Nintendo,NSW2,BEE-P-AA3DA,SOJ,7-Aug-25,Aug-25,PASS,8-Aug-25,2,,Display 2.00; Release 0,,
Nexus2 K2,Game,1,1.00,WW,Nintendo,NSW2,BEE-P-AA3EA,SOJ,7-Aug-25,Aug-25,PASS,8-Aug-25,2,,Display 1.00; Release 0,,
Terra,Patch,1,1.1.0.0,WW,Microsoft,XB1,9NJZSFP2ZNVK,SOA,8-Aug-25,Aug-25,PASS,12-Aug-25,3,,Patch 1 based on 7/25 update,,
Terra,DLC,1,1.0.0.0,WW,Microsoft,XB1,9NZWTZJ1X520,SOA,8-Aug-25,Aug-25,PASS,12-Aug-25,3,,DLC1 Minecraft,,
Terra,DLC,1,1.0.0.0,WW,Microsoft,XB1,9NKFPG53NHPV,SOA,8-Aug-25,Aug-25,PASS,12-Aug-25,3,,DLC2 Spongebob,,
Terra,Patch,1,2.1.0.0,WW,Microsoft,XBS,9NJZSFP2ZNVK,SOA,8-Aug-25,Aug-25,PASS,12-Aug-25,3,,Patch 1 based on 7/25 update,,
Terra,DLC,1,1.0.0.0,WW,Microsoft,XBS,9NZWTZJ1X520,SOA,8-Aug-25,Aug-25,PASS,12-Aug-25,3,,DLC1 Minecraft,,
Terra,DLC,1,1.0.0.0,WW,Microsoft,XBS,9NKFPG53NHPV,SOA,8-Aug-25,Aug-25,PASS,12-Aug-25,3,,DLC2 Spongebob,,
APK2,Patch,1,1.04,WW,Sony,PS5,PPSA-25427,SOJ,8-Aug-25,Aug-25,PASS,8-Aug-25,1,,PS-only hotfix patch,,
APK2,Patch,1,1.04,WW,Sony,PS4,CUSA-50716,SOJ,8-Aug-25,Aug-25,PASS,8-Aug-25,1,,PS-only hotfix patch,,
Nexus2 K1,Patch,1,1.01,WW,Nintendo,NSW2,BEE-U-AA3DA,SOJ,8-Aug-25,Aug-25,PASS,19-Aug-25,8,,Display 2.00; Release 1,,
Nexus2 K2,Patch,1,1.01,WW,Nintendo,NSW2,BEE-U-AA3EA,SOJ,8-Aug-25,Aug-25,PASS,19-Aug-25,8,,Display 1.00; Release 1,,
Carina,Demo,1,1.0.0,WW,Nintendo,NSW2,BEE-P-AAVJA,SOJ,8-Aug-25,Aug-25,PASS,19-Aug-25,8,,"Still in test, 8/18",,
Carina,Patch,1,1.01,WW,Nintendo,NSW2,BEE-U-AAUZA,SOJ,8-Aug-25,Aug-25,PASS,18-Aug-25,7,,Game D1P,,
Carina,Patch,1,1.01,WW,Nintendo,NSW2,BEE-P-AAVKA,SOJ,8-Aug-25,Aug-25,PASS,18-Aug-25,7,,Artbook D1P,,
Carina,Patch,1,1.01,WW,Nintendo,NSW2,BEE-P-AAVMA,SOJ,8-Aug-25,Aug-25,PASS,18-Aug-25,7,,OST D1P,,
Terra,Game,1,1.10,WW,Valve,Steam,19494186,SOA,15-Aug-25,Aug-25,PASS,16-Aug-25,1,,"Updated build to reflect Patch 1.10 on other plats
(initial build passed valve review on 8/12)",,
Terra,DLC,1,1.00,WW,Valve,Steam,179130,SOA,15-Aug-25,Aug-25,PASS,16-Aug-25,1,,"DLC1, 2, 7, 8, 10",,
Terra,Demo,1,1.00,WW,Valve,Steam,19494772,SOA,15-Aug-25,Aug-25,PASS,16-Aug-25,1,,"PC consumer demo
(initial build passed valve review on 8/12)",,
Terra,DLC,1,1.10.33,WW,Epic,EGS,179130,SOA,15-Aug-25,Aug-25,PASS,25-Aug-25,7,,"DLC1, 2, 7, 8, 10",,
Terra,Demo,1,1.00.34,WW,Epic,EGS,178556,SOA,15-Aug-25,Aug-25,PASS,25-Aug-25,7,,Consumer demo,,
Terra,Game,1,1.10.33,WW,Epic,EGS,179130,SOA,21-Aug-25,Aug-25,PASS,25-Aug-25,3,,,,
APK2,Patch,1,1.05,WW,Sony,PS5,PPSA-25427,SOJ,21-Aug-25,Aug-25,PASS,21-Aug-25,1,,Hotfix patch,,
APK2,Patch,1,1.05,WW,Sony,PS4,CUSA-50716,SOJ,21-Aug-25,Aug-25,PASS,21-Aug-25,1,,Hotfix patch,,
APK2,Patch,1,1.05,WW,Nintendo,NSW,HAC-P-BC7VB,SOJ,21-Aug-25,Aug-25,PASS,24-Aug-25,2,,Hotfix patch,,
APK2,Patch,1,1.0.0.10,WW,Microsoft,XB1,9P95J9QZ0SW4,SOA,21-Aug-25,Aug-25,PASS,21-Aug-25,1,,Hotfix patch; 1.05 patch,,
APK2,Patch,1,2.0.0.10,WW,Microsoft,XBS,9P95J9QZ0SW4,SOA,21-Aug-25,Aug-25,PASS,21-Aug-25,1,,Hotfix patch; 1.05 patch,,
Fujin,Patch,1,1.10,WW,Nintendo,NSW2,BEE-U-AATRC,SOJ,22-Aug-25,Aug-25,PASS,28-Aug-25,5,,1.10 post-launch patch,,
Raijin,Patch,1,1.10,WW,Sony,PS4,CUSA-42359,SOJ,22-Aug-25,Aug-25,PASS,22-Aug-25,1,,1.10 post-launch patch,,
Raijin,Patch,1,1.010.000,WW,Sony,PS5,PPSA-15366,SOJ,22-Aug-25,Aug-25,PASS,22-Aug-25,1,,1.10 post-launch patch,,
Raijin,Patch,1,1.10,WW,Nintendo,NSW,HAC-U-BCB9C,SOA,22-Aug-25,Aug-25,PASS,29-Aug-25,6,,1.10 post-launch patch,,
Raijin,Patch,1,1.1.0.0,WW,Microsoft,XBS,9NB58STJ848G,SOA,22-Aug-25,Aug-25,PASS,22-Aug-25,1,,1.10 post-launch patch,,
Raijin,Patch,1,1.10,WW,Valve,Steam,19639659,SOA,22-Aug-25,Aug-25,PASS,22-Aug-25,1,,1.10 post-launch patch,,
AdamSS,Game,1,1.0.0.0,WW,Microsoft,XBS,9N7Z988ZWQP3,SOA,25-Aug-25,Aug-25,PASS,27-Aug-25,3,,CBT product; XR-083 exception approved to use GDK 10.0.25398.4312 due to EOS SDK not supporting newer,,
AdamSS,Game,1,1.000.000,WW,Sony,PS5,PPSA-31999,SOJ,25-Aug-25,Aug-25,PASS,26-Aug-25,2,,CBT product,,
AdamSS,Game,1,1.00,WW,Valve,Steam,19683374,SOA,25-Aug-25,Aug-25,PASS,26-Aug-25,2,,CBT product,,
Terra,Patch,1,1.1.1.0,WW,Microsoft,XB1,9NJZSFP2ZNVK,SOA,27-Aug-25,Aug-25,PASS,2-Sep-25,5,,2nd patch (CU2) to fix DLC07/08 entitlement swap,,
Terra,Patch,1,2.1.1.0,WW,Microsoft,XBS,9NJZSFP2ZNVK,SOA,27-Aug-25,Aug-25,PASS,2-Sep-25,5,,2nd patch (CU2) to fix DLC07/08 entitlement swap,,
Mist,Patch,1,1.01,WW,Sony,PS4,CUSA-45905,SOJ,28-Aug-25,Aug-25,PASS,28-Aug-25,1,,Sub delayed to RC28,,
Terra,Patch,1,1.00.35,WW,Epic,EGS,180098,SOA,29-Aug-25,Aug-25,PASS,30-Aug-25,1,,D1P for PC consumer demo,,
APK2,Patch,1,1.05,WW,Valve,Steam,19835961,SOA,4-Sep-25,Sep-25,PASS,4-Sep-25,1,,"Hotfix patch; if fix not ready by 9/4, omit and move to 1.10",,
APK2,Patch,1,1.10,WW,Nintendo,NSW,HAC-P-BC7VB,SOJ,4-Sep-25,Sep-25,PASS,10-Sep-25,5,,1.10 patch,,
APK2,Patch,1,1.001.000,WW,Sony,PS5,PPSA-25427,SOJ,5-Sep-25,Sep-25,PASS,5-Sep-25,1,,1.10 patch,,
APK2,Patch,1,1.10,WW,Sony,PS4,CUSA-50716,SOJ,5-Sep-25,Sep-25,PASS,5-Sep-25,1,,1.10 patch,,
APK2,DLC,1,1.000.000,WW,Sony,PS5,PPSA-25427,SOJ,5-Sep-25,Sep-25,PASS,7-Sep-25,1,,PlayStation Tournaments: Muzan Voice DLC,,
APK2,DLC,1,1.00,WW,Sony,PS4,CUSA-50716,SOJ,5-Sep-25,Sep-25,PASS,7-Sep-25,1,,PlayStation Tournaments: Muzan Voice DLC,,
APK2,Patch,1,1.0.1.0,WW,Microsoft,XB1,9P95J9QZ0SW4,SOA,5-Sep-25,Sep-25,PASS,8-Sep-25,2,,1.10 patch,,
APK2,Patch,1,2.0.1.0,WW,Microsoft,XBS,9P95J9QZ0SW4,SOA,5-Sep-25,Sep-25,PASS,8-Sep-25,2,,1.10 patch,,
Carina,Patch,1,1.02,WW,Nintendo,NSW2,BEE-U-AAUZA,SOJ,5-Sep-25,Sep-25,PASS,11-Sep-25,5,,2nd D1P to add new BGM (patch only),,
Nexus2 K1,Patch,1,2.01,WW,Nintendo,NSW2,BEE-U-AA3DA,SOJ,9-Sep-25,Sep-25,PASS,16-Sep-25,6,,D1P,,
Nexus2 K2,Patch,1,2.01,WW,Nintendo,NSW2,BEE-U-AA3EA,SOJ,9-Sep-25,Sep-25,PASS,16-Sep-25,6,,D1P,,
Terra,Patch,1,1.00,WW,Valve,Steam,19865506,SOA,10-Sep-25,Sep-25,PASS,11-Sep-25,2,,Hotfix patch for demo to fix DLC acquisition check issue,,
Terra,Patch,1,1.12,WW,Nintendo,NSW,HAC-U-A8QFA,SOJ,10-Sep-25,Sep-25,PASS,19-Sep-25,8,,Hotfix patch for network errors,,
Terra,Patch,1,1.1.2,WW,Sony,PS4,CUSA-35016,SOJ,10-Sep-25,Sep-25,PASS,11-Sep-25,2,,"Hotfix patch, 1.1.2",,
Terra,Patch,1,1.1.2,WW,Sony,PS5,PPSA-08804,SOJ,10-Sep-25,Sep-25,PASS,11-Sep-25,2,,"Hotfix patch, 1.1.2",,
APK2,Patch,1,1.10,WW,Valve,Steam,19890443,SOA,11-Sep-25,Sep-25,PASS,11-Sep-25,1,,1.10 patch,,
Mist,Patch,1,1.10,WW,Valve,Steam,19928791,SOA,11-Sep-25,Sep-25,PASS,11-Sep-25,1,,,,
Mist,Patch,1,1.10,WW,Nintendo,NSW,HAC-U-BQSUA,SOJ,12-Sep-25,Sep-25,PASS,22-Sep-25,7,,Hotfix patch for resolution,,
Terra,Patch,1,1.10.34,WW,Epic,EGS,181510,SOA,12-Sep-25,Sep-25,PASS,12-Sep-25,1,,"Hotfix patch, 1.1.2",,
Terra,Patch,1,1.1.2,WW,Valve,Steam,19944482,SOA,12-Sep-25,Sep-25,PASS,12-Sep-25,1,,"Hotfix patch, 1.1.2",,
Libra,Patch,1,1.11,NA,Sony,PS4,CUSA-37521,SOA,12-Sep-25,Sep-25,PASS,12-Sep-25,1,,Patch to add new BGM (patch only),,
Libra,Patch,1,1.11,EU,Sony,PS4,CUSA-37522,SOA,12-Sep-25,Sep-25,PASS,12-Sep-25,1,,Patch to add new BGM (patch only),,
Libra,Patch,1,1.011.000,WW,Sony,PS5,PPSA-07651,SOJ,12-Sep-25,Sep-25,PASS,12-Sep-25,1,,Patch to add new BGM (patch only),,
Libra,Patch,1,1.0.255.0,WW,Microsoft,XB1,9NKK6Z0K3RH2,SOA,12-Sep-25,Sep-25,PASS,12-Sep-25,1,,"Patch to add new BGM (patch only), 1.11",,
Libra,Patch,1,1.0.259.0,WW,Microsoft,XBS,9NKK6Z0K3RH2,SOA,12-Sep-25,Sep-25,PASS,12-Sep-25,1,,"Patch to add new BGM (patch only), 1.11",,
Libra,Patch,1,1.0.285.0,WW,Microsoft,MSPC,9NKK6Z0K3RH2,SOA,12-Sep-25,Sep-25,PASS,12-Sep-25,1,,"Patch to add new BGM (patch only), 1.11",,
Libra,Patch,1,1.11,WW,Valve,Steam,19891636,SOA,12-Sep-25,Sep-25,PASS,12-Sep-25,1,,Patch to add new BGM (patch only),,
Terra,Patch,1,1.1.2.0,WW,Microsoft,XB1,9NJZSFP2ZNVK,SOA,15-Sep-25,Sep-25,PASS,17-Sep-25,3,,"Hotfix patch, 1.1.2",,
Terra,Patch,1,2.1.2.0,WW,Microsoft,XBS,9NJZSFP2ZNVK,SOA,15-Sep-25,Sep-25,PASS,17-Sep-25,3,,"Hotfix patch, 1.1.2",,
APK2,Patch,1,1.11,WW,Nintendo,NSW,HAC-P-BC7VB,SOJ,16-Sep-25,Sep-25,PASS,29-Sep-25,10,,1.11 patch,,
APK2,Patch,1,1.11,WW,Sony,PS5,PPSA-25427,SOJ,17-Sep-25,Sep-25,PASS,17-Sep-25,1,,1.11 patch,,
APK2,Patch,1,1.001.001,WW,Sony,PS4,CUSA-50716,SOJ,17-Sep-25,Sep-25,PASS,17-Sep-25,1,,1.11 patch,,
APK2,Patch,1,1.0.1.1,WW,Microsoft,XB1,9P95J9QZ0SW4,SOA,18-Sep-25,Sep-25,PASS,19-Sep-25,2,,1.11 patch,,
APK2,Patch,1,2.0.1.1,WW,Microsoft,XBS,9P95J9QZ0SW4,SOA,18-Sep-25,Sep-25,PASS,19-Sep-25,2,,1.11 patch,,
APK2,Patch,1,1.11,WW,Valve,Steam,20024478,SOA,18-Sep-25,Sep-25,PASS,18-Sep-25,1,,1.11 patch,,
Terra,Demo,1,1.000.000,WW,Sony,PS5,PPSA-33089,SOJ,19-Sep-25,Sep-25,PASS,21-Sep-25,1,,Kiosk demo,,
Nexus2 K1,Game,1,1.000.000,WW,Sony,PS5,PPSA-31334,SOJ,19-Sep-25,Sep-25,PASS,23-Sep-25,3,,RC1 base game; Slot 9/21-9/24,,
Nexus2 K2,Game,1,1.000.000,WW,Sony,PS5,PPSA-31333,SOJ,19-Sep-25,Sep-25,PASS,23-Sep-25,3,,"RC1 base game; Slot 9/21-9/24
1 MF bug for NC issue in Simplified Chinese to fix in D1P",,
Nexus2 K1,Game,1,2.0.2350.0,WW,Microsoft,XBS,9NFVRXK3HJ8J,SOA,19-Sep-25,Sep-25,PASS,22-Sep-25,2,,RC1 base game,,
Nexus2 K2,Game,1,2.0.680.0,WW,Microsoft,XBS,9PBPNTFFXCBN,SOA,19-Sep-25,Sep-25,PASS,22-Sep-25,2,,RC1 base game,,
Fujin,Patch,1,1.11,WW,Nintendo,NSW2,BEE-U-AATRC,SOJ,19-Sep-25,Sep-25,PASS,25-Sep-25,5,,To add save demo save data transfer,,
Fujin,Demo,1,1.11,WW,Nintendo,NSW2,BEE-P-ABCKC,SOJ,19-Sep-25,Sep-25,PASS,25-Sep-25,5,,,,
Tenp2,Patch,1,1.0.4,WW,Nintendo,NSW2,BEE-U-AAGGA,SOJ,24-Sep-25,Sep-25,PASS,7-Oct-25,10,,Hotfix patch,,
AdamSS,Patch,1,1.001.000,WW,Sony,PS5,PPSA-31999,SOJ,24-Sep-25,Sep-25,PASS,26-Sep-25,3,,OBT #1 updated via incremented patch build,,
AdamSS,Patch,1,2.0.0.1,WW,Microsoft,XBS,9N7Z988ZWQP3,SOA,24-Sep-25,Sep-25,PASS,24-Sep-25,1,,OBT #1 updated via incremented patch build,,
Raijin,Demo,1,1.011.000,WW,Sony,PS5,PPSA-15366,SOJ,26-Sep-25,Sep-25,PASS,29-Sep-25,2,,PS5 demo will be configured in base game via patch as an upgradeable trial,,
Raijin,Patch,1,1.11,WW,Valve,Steam,19896962,SOA,26-Sep-25,Sep-25,PASS,26-Sep-25,1,,Fix issue w/ achievement transfer from demo > game,,
AdamSS,Patch,1,1.01,WW,Valve,Steam,20118987,SOA,29-Sep-25,Sep-25,PASS,29-Sep-25,1,,OBT #1 updated via incremented patch build,,
Raijin,Demo,1,1.00,WW,Valve,Steam,19996972,SOA,29-Sep-25,Sep-25,PASS,24-Oct-25,20,,To submit by SOE on 9/29,,
Nexus2 K1,Game,1,1.010.000,WW,Sony,PS5,PPSA-31334,SOJ,3-Oct-25,Oct-25,PASS,3-Oct-25,1,,D1P to add GCAM/MCY min age values,,
Nexus2 K2,Game,1,1.010.000,WW,Sony,PS5,PPSA-31333,SOJ,3-Oct-25,Oct-25,PASS,6-Oct-25,2,,D1P to add GCAM/MCY min age values; fix 1 MF bug,,
APK2,Patch,1,1.20,WW,Nintendo,NSW,HAC-P-BC7VB,SOJ,6-Oct-25,Oct-25,PASS,17-Oct-25,10,,1.20 patch,,
APK2,DLC,1,1.00,WW,Nintendo,NSW,HAC-M-BC7VB,SOJ,6-Oct-25,Oct-25,PASS,,-32811,,"Anime Song Pack, Playable character Kaigaku DLC",,
AdamSS,Game,1,1.000.000,WW,Sony,PS5,PPSA-30247,SOJ,7-Oct-25,Oct-25,FAIL,12-Oct-25,4,Compliance,"Base game; expected to fail, devs using as a pre-cert
2MF NC bugs",,
AdamSS,Application,1,1.000.000,WW,Sony,PS5,PPSA-31605,SOJ,7-Oct-25,Oct-25,PASS,10-Oct-25,4,,DAS,,
AdamSS,Game,1,1.000.000,WW,Sony,PS5,PPSA-30247,SOJ,7-Oct-25,Oct-25,PASS,10-Oct-25,4,,DLC1,,
AdamSS,Game,1,1.000.000,WW,Sony,PS5,PPSA-30247,SOJ,7-Oct-25,Oct-25,PASS,10-Oct-25,4,,DLC2,,
AdamSS,Game,1,1.000.000,WW,Sony,PS5,PPSA-30247,SOJ,7-Oct-25,Oct-25,PASS,10-Oct-25,4,,DLC3,,
AdamSS,Game,1,1.000.000,WW,Sony,PS5,PPSA-30247,SOJ,7-Oct-25,Oct-25,PASS,10-Oct-25,4,,DLC4 (30th anni bonus on PS5),,
AdamSS,Game,1,1.000.000,WW,Sony,PS5,PPSA-30247,SOJ,7-Oct-25,Oct-25,PASS,10-Oct-25,4,,DLC5 (Dural on PS5),,
AdamSS,Game,1,1.000.000,WW,Sony,PS5,PPSA-30247,SOJ,7-Oct-25,Oct-25,PASS,10-Oct-25,4,,DLC6,,
AdamSS,Game,1,1.0.0.0,WW,Microsoft,XBS,9NSM674QVLBS,SOA,7-Oct-25,Oct-25,PASS,9-Oct-25,3,,Base game; expected to fail; 1 CFR for XR-067 (maintaining multiplayer sessions) waived to fix in D1P,,
AdamSS,Application,1,1.0.1.0,WW,Microsoft,XBS,9NSM674QVLBS,SOA,7-Oct-25,Oct-25,PASS,7-Oct-25,1,,DAS,,
AdamSS,Game,1,1.0.0.0,WW,Microsoft,XBS,9NSM674QVLBS,SOA,7-Oct-25,Oct-25,PASS,9-Oct-25,3,,DLC1,,
AdamSS,Game,1,1.0.0.0,WW,Microsoft,XBS,9NSM674QVLBS,SOA,7-Oct-25,Oct-25,PASS,9-Oct-25,3,,DLC2,,
AdamSS,Game,1,1.0.0.0,WW,Microsoft,XBS,9NSM674QVLBS,SOA,7-Oct-25,Oct-25,PASS,9-Oct-25,3,,DLC3,,
AdamSS,Game,1,1.0.0.0,WW,Microsoft,XBS,9NSM674QVLBS,SOA,7-Oct-25,Oct-25,PASS,9-Oct-25,3,,DLC4 (Dural on XBS),,
AdamSS,Game,1,1.0.0.0,WW,Microsoft,XBS,9NSM674QVLBS,SOA,7-Oct-25,Oct-25,PASS,9-Oct-25,3,,DLC5 (30th anni bonus on XBS),,
AdamSS,Game,1,1.0.0.0,WW,Microsoft,XBS,9NSM674QVLBS,SOA,7-Oct-25,Oct-25,PASS,9-Oct-25,3,,DLC6,,
Mist,Patch,1,1.12,WW,Valve,Steam,20241634,SOA,8-Oct-25,Oct-25,PASS,8-Oct-25,1,,Unity hotfix patch (base game),,
Mist,Patch,1,1.12,WW,Valve,Steam,20287564,SOA,9-Oct-25,Oct-25,PASS,9-Oct-25,1,,Unity hotfix patch (demo),,
APK2,Patch,1,1.20,WW,Sony,PS5,PPSA-25427,SOJ,9-Oct-25,Oct-25,PASS,14-Oct-25,4,,1.20 patch; Passed but conditional rejected to resubmit for loc text bug fix (Anime song DLC),,
APK2,Patch,1,1.20,WW,Sony,PS4,CUSA-50716,SOJ,9-Oct-25,Oct-25,PASS,14-Oct-25,4,,1.20 patch; Passed but conditional rejected to resubmit for loc text bug fix (Anime song DLC),,
